opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,<$compile-performance
0,0,0,0,1,2,0,3,128,8,10,5067.4
0,0,0,0,1,3,0,3,128,8,10,5111.6
0,0,0,0,1,4,0,3,128,8,10,5424.2
0,0,0,0,1,2,0,4,128,8,10,4947.2
0,0,0,0,1,3,0,4,128,8,10,4952.2
0,0,0,0,1,4,0,4,128,8,10,5319.8
0,0,0,0,1,2,0,1,0,10,10,4862.2
0,0,0,0,1,3,0,1,0,10,10,4970
0,0,0,0,1,4,0,1,0,10,10,5447.8
0,0,0,0,1,2,0,2,0,10,10,4897.4
0,0,0,0,1,3,0,2,0,10,10,4984
0,0,0,0,1,4,0,2,0,10,10,5461.8
0,0,0,0,1,2,0,3,0,10,10,4708.2
0,0,0,0,1,3,0,3,0,10,10,4714.6
0,0,0,0,1,4,0,3,0,10,10,5072.6
0,0,0,0,1,2,0,4,0,10,10,4685.2
0,0,0,0,1,3,0,4,0,10,10,4719.8
0,0,0,0,1,4,0,4,0,10,10,5079.4
0,0,0,0,1,2,0,1,8,10,10,5294.6
0,0,0,0,1,3,0,1,8,10,10,5386.2
0,0,0,0,1,4,0,1,8,10,10,5823.8
0,0,0,0,1,2,0,2,8,10,10,5205.8
0,0,0,0,1,3,0,2,8,10,10,5280.6
0,0,0,0,1,4,0,2,8,10,10,5705.2
0,0,0,0,1,2,0,3,8,10,10,5066.4
0,0,0,0,1,3,0,3,8,10,10,5062.2
0,0,0,0,1,4,0,3,8,10,10,5420.8
0,0,0,0,1,2,0,4,8,10,10,5102.4
0,0,0,0,1,3,0,4,8,10,10,5134.2
0,0,0,0,1,4,0,4,8,10,10,5482.4
0,0,0,0,1,2,0,1,10,10,10,5277.2
0,0,0,0,1,3,0,1,10,10,10,5364.4
0,0,0,0,1,4,0,1,10,10,10,5841
0,0,0,0,1,2,0,2,10,10,10,5385.6
0,0,0,0,1,3,0,2,10,10,10,5433.8
0,0,0,0,1,4,0,2,10,10,10,5880
0,0,0,0,1,2,0,3,10,10,10,5104.8
0,0,0,0,1,3,0,3,10,10,10,5082.8
0,0,0,0,1,4,0,3,10,10,10,5455
0,0,0,0,1,2,0,4,10,10,10,5123.2
0,0,0,0,1,3,0,4,10,10,10,5143.8
0,0,0,0,1,4,0,4,10,10,10,5505.4
0,0,0,0,1,2,0,1,16,10,10,5328.6
0,0,0,0,1,3,0,1,16,10,10,5444
0,0,0,0,1,4,0,1,16,10,10,5864.4
0,0,0,0,1,2,0,2,16,10,10,5317.6
0,0,0,0,1,3,0,2,16,10,10,5380.4
0,0,0,0,1,4,0,2,16,10,10,5832.4
0,0,0,0,1,2,0,3,16,10,10,5191.4
0,0,0,0,1,3,0,3,16,10,10,5195
0,0,0,0,1,4,0,3,16,10,10,5542.4
0,0,0,0,1,2,0,4,16,10,10,5096.6
0,0,0,0,1,3,0,4,16,10,10,5098.2
0,0,0,0,1,4,0,4,16,10,10,5468.4
0,0,0,0,1,2,0,1,20,10,10,5385.2
0,0,0,0,1,3,0,1,20,10,10,5491.8
0,0,0,0,1,4,0,1,20,10,10,5926.2
0,0,0,0,1,2,0,2,20,10,10,5427.4
0,0,0,0,1,3,0,2,20,10,10,5487.6
0,0,0,0,1,4,0,2,20,10,10,5950
0,0,0,0,1,2,0,3,20,10,10,5171.2
0,0,0,0,1,3,0,3,20,10,10,5175.8
0,0,0,0,1,4,0,3,20,10,10,5535.6
0,0,0,0,1,2,0,4,20,10,10,5135
0,0,0,0,1,3,0,4,20,10,10,5125.2
0,0,0,0,1,4,0,4,20,10,10,5474
0,0,0,0,1,2,0,1,32,10,10,5294.2
0,0,0,0,1,3,0,1,32,10,10,5379.2
0,0,0,0,1,4,0,1,32,10,10,5813.8
0,0,0,0,1,2,0,2,32,10,10,5289
0,0,0,0,1,3,0,2,32,10,10,5356.4
0,0,0,0,1,4,0,2,32,10,10,5803.8
0,0,0,0,1,2,0,3,32,10,10,5154
0,0,0,0,1,3,0,3,32,10,10,5130.4
0,0,0,0,1,4,0,3,32,10,10,5493.4
0,0,0,0,1,2,0,4,32,10,10,5164.8
0,0,0,0,1,3,0,4,32,10,10,5145.4
0,0,0,0,1,4,0,4,32,10,10,5502
0,0,0,0,1,2,0,1,64,10,10,5298.6
0,0,0,0,1,3,0,1,64,10,10,5370.6
0,0,0,0,1,4,0,1,64,10,10,5862.2
0,0,0,0,1,2,0,2,64,10,10,5290.8
0,0,0,0,1,3,0,2,64,10,10,5350.2
0,0,0,0,1,4,0,2,64,10,10,5819.8
0,0,0,0,1,2,0,3,64,10,10,5129.2
0,0,0,0,1,3,0,3,64,10,10,5123
0,0,0,0,1,4,0,3,64,10,10,5517.6
0,0,0,0,1,2,0,4,64,10,10,5151.2
0,0,0,0,1,3,0,4,64,10,10,5149
0,0,0,0,1,4,0,4,64,10,10,5532.8
0,0,0,0,1,2,0,1,128,10,10,5281.6
0,0,0,0,1,3,0,1,128,10,10,5402
0,0,0,0,1,4,0,1,128,10,10,5832.8
0,0,0,0,1,2,0,2,128,10,10,5263.2
0,0,0,0,1,3,0,2,128,10,10,5366.2
0,0,0,0,1,4,0,2,128,10,10,5823.4
0,0,0,0,1,2,0,3,128,10,10,5124
0,0,0,0,1,3,0,3,128,10,10,5138.8
0,0,0,0,1,4,0,3,128,10,10,5509.8
0,0,0,0,1,2,0,4,128,10,10,5167
0,0,0,0,1,3,0,4,128,10,10,5127.2
0,0,0,0,1,4,0,4,128,10,10,5552.2
0,0,0,0,1,2,0,1,0,16,10,4810.2
0,0,0,0,1,3,0,1,0,16,10,4899.4
0,0,0,0,1,4,0,1,0,16,10,5381.6
0,0,0,0,1,2,0,2,0,16,10,4859.8
0,0,0,0,1,3,0,2,0,16,10,4947.6
0,0,0,0,1,4,0,2,0,16,10,5403.4
0,0,0,0,1,2,0,3,0,16,10,4551
0,0,0,0,1,3,0,3,0,16,10,4614.4
0,0,0,0,1,4,0,3,0,16,10,4945.8
0,0,0,0,1,2,0,4,0,16,10,4668.6
0,0,0,0,1,3,0,4,0,16,10,4703.4
0,0,0,0,1,4,0,4,0,16,10,5074.8
0,0,0,0,1,2,0,1,8,16,10,5315
0,0,0,0,1,3,0,1,8,16,10,5412.6
0,0,0,0,1,4,0,1,8,16,10,5829.2
0,0,0,0,1,2,0,2,8,16,10,5277.8
0,0,0,0,1,3,0,2,8,16,10,5344.2
0,0,0,0,1,4,0,2,8,16,10,5791.2
0,0,0,0,1,2,0,3,8,16,10,5236
0,0,0,0,1,3,0,3,8,16,10,5246.8
0,0,0,0,1,4,0,3,8,16,10,5601.4
0,0,0,0,1,2,0,4,8,16,10,5168
0,0,0,0,1,3,0,4,8,16,10,5165.8
0,0,0,0,1,4,0,4,8,16,10,5524
0,0,0,0,1,2,0,1,10,16,10,5368.6
0,0,0,0,1,3,0,1,10,16,10,5431.8
0,0,0,0,1,4,0,1,10,16,10,5869.4
0,0,0,0,1,2,0,2,10,16,10,5315.4
0,0,0,0,1,3,0,2,10,16,10,5359.6
0,0,0,0,1,4,0,2,10,16,10,5833.4
0,0,0,0,1,2,0,3,10,16,10,5191
0,0,0,0,1,3,0,3,10,16,10,5175.6
0,0,0,0,1,4,0,3,10,16,10,5584.8
0,0,0,0,1,2,0,4,10,16,10,4984.6
0,0,0,0,1,3,0,4,10,16,10,4950.8
0,0,0,0,1,4,0,4,10,16,10,5353.4
0,0,0,0,1,2,0,1,16,16,10,5230
0,0,0,0,1,3,0,1,16,16,10,5315.8
0,0,0,0,1,4,0,1,16,16,10,5765
0,0,0,0,1,2,0,2,16,16,10,5165
0,0,0,0,1,3,0,2,16,16,10,5219
0,0,0,0,1,4,0,2,16,16,10,5662.6
0,0,0,0,1,2,0,3,16,16,10,5120.4
0,0,0,0,1,3,0,3,16,16,10,5104
0,0,0,0,1,4,0,3,16,16,10,5447.8
0,0,0,0,1,2,0,4,16,16,10,5077.6
0,0,0,0,1,3,0,4,16,16,10,5081.8
0,0,0,0,1,4,0,4,16,16,10,5441
0,0,0,0,1,2,0,1,20,16,10,5250.4
0,0,0,0,1,3,0,1,20,16,10,5369.4
0,0,0,0,1,4,0,1,20,16,10,5827.8
0,0,0,0,1,2,0,2,20,16,10,5310.6
0,0,0,0,1,3,0,2,20,16,10,5373.6
0,0,0,0,1,4,0,2,20,16,10,5855.8
0,0,0,0,1,2,0,3,20,16,10,5158.8
0,0,0,0,1,3,0,3,20,16,10,5155.6
0,0,0,0,1,4,0,3,20,16,10,5536
0,0,0,0,1,2,0,4,20,16,10,5204.4
0,0,0,0,1,3,0,4,20,16,10,5189.2
0,0,0,0,1,4,0,4,20,16,10,5587
0,0,0,0,1,2,0,1,32,16,10,5294.2
0,0,0,0,1,3,0,1,32,16,10,5352.2
0,0,0,0,1,4,0,1,32,16,10,5821.4
0,0,0,0,1,2,0,2,32,16,10,5225.6
0,0,0,0,1,3,0,2,32,16,10,5311.4
0,0,0,0,1,4,0,2,32,16,10,5744.8
0,0,0,0,1,2,0,3,32,16,10,5064.6
0,0,0,0,1,3,0,3,32,16,10,5065.6
0,0,0,0,1,4,0,3,32,16,10,5456.2
0,0,0,0,1,2,0,4,32,16,10,5139
0,0,0,0,1,3,0,4,32,16,10,5114.2
0,0,0,0,1,4,0,4,32,16,10,5510.2
0,0,0,0,1,2,0,1,64,16,10,5291.6
0,0,0,0,1,3,0,1,64,16,10,5340.8
0,0,0,0,1,4,0,1,64,16,10,5819.8
0,0,0,0,1,2,0,2,64,16,10,5229.6
0,0,0,0,1,3,0,2,64,16,10,5290.4
0,0,0,0,1,4,0,2,64,16,10,5775.6
0,0,0,0,1,2,0,3,64,16,10,5070.6
0,0,0,0,1,3,0,3,64,16,10,5061.4
0,0,0,0,1,4,0,3,64,16,10,5446.8
0,0,0,0,1,2,0,4,64,16,10,5138.4
0,0,0,0,1,3,0,4,64,16,10,5133
0,0,0,0,1,4,0,4,64,16,10,5509.4
0,0,0,0,1,2,0,1,128,16,10,5270.8
0,0,0,0,1,3,0,1,128,16,10,5380.2
0,0,0,0,1,4,0,1,128,16,10,5829.4
0,0,0,0,1,2,0,2,128,16,10,5210.2
0,0,0,0,1,3,0,2,128,16,10,5312.6
0,0,0,0,1,4,0,2,128,16,10,5783.8
0,0,0,0,1,2,0,3,128,16,10,5095
0,0,0,0,1,3,0,3,128,16,10,5074.4
0,0,0,0,1,4,0,3,128,16,10,5431.8
0,0,0,0,1,2,0,4,128,16,10,5144.8
0,0,0,0,1,3,0,4,128,16,10,5147
0,0,0,0,1,4,0,4,128,16,10,5504
0,0,0,0,1,2,0,1,0,20,10,4801.2
0,0,0,0,1,3,0,1,0,20,10,4940.6
0,0,0,0,1,4,0,1,0,20,10,5364.6
0,0,0,0,1,2,0,2,0,20,10,4798.6
0,0,0,0,1,3,0,2,0,20,10,4895
0,0,0,0,1,4,0,2,0,20,10,5340.4
0,0,0,0,1,2,0,3,0,20,10,4727.6
0,0,0,0,1,3,0,3,0,20,10,4770.6
0,0,0,0,1,4,0,3,0,20,10,5133
0,0,0,0,1,2,0,4,0,20,10,4727.6
0,0,0,0,1,3,0,4,0,20,10,4739
0,0,0,0,1,4,0,4,0,20,10,5100
0,0,0,0,1,2,0,1,8,20,10,5350.4
0,0,0,0,1,3,0,1,8,20,10,5424.6
0,0,0,0,1,4,0,1,8,20,10,5871.4
0,0,0,0,1,2,0,2,8,20,10,5344.2
0,0,0,0,1,3,0,2,8,20,10,5408.6
0,0,0,0,1,4,0,2,8,20,10,5850.6
0,0,0,0,1,2,0,3,8,20,10,5130.2
0,0,0,0,1,3,0,3,8,20,10,5091
0,0,0,0,1,4,0,3,8,20,10,5502.2
0,0,0,0,1,2,0,4,8,20,10,5135.6
0,0,0,0,1,3,0,4,8,20,10,5127.4
0,0,0,0,1,4,0,4,8,20,10,5540.6
0,0,0,0,1,2,0,1,10,20,10,5439.2
0,0,0,0,1,3,0,1,10,20,10,5507.4
0,0,0,0,1,4,0,1,10,20,10,5962.6
0,0,0,0,1,2,0,2,10,20,10,5389.8
0,0,0,0,1,3,0,2,10,20,10,5458.6
0,0,0,0,1,4,0,2,10,20,10,5919.2
0,0,0,0,1,2,0,3,10,20,10,5268.6
0,0,0,0,1,3,0,3,10,20,10,5286.6
0,0,0,0,1,4,0,3,10,20,10,5624
0,0,0,0,1,2,0,4,10,20,10,5196.2
0,0,0,0,1,3,0,4,10,20,10,5189.4
0,0,0,0,1,4,0,4,10,20,10,5577.6
0,0,0,0,1,2,0,1,16,20,10,5378
0,0,0,0,1,3,0,1,16,20,10,5410.6
0,0,0,0,1,4,0,1,16,20,10,5891
0,0,0,0,1,2,0,2,16,20,10,5237.6
0,0,0,0,1,3,0,2,16,20,10,5292
0,0,0,0,1,4,0,2,16,20,10,5764
0,0,0,0,1,2,0,3,16,20,10,5235.4
0,0,0,0,1,3,0,3,16,20,10,5214.4
0,0,0,0,1,4,0,3,16,20,10,5613.8
0,0,0,0,1,2,0,4,16,20,10,5212
0,0,0,0,1,3,0,4,16,20,10,5141.2
0,0,0,0,1,4,0,4,16,20,10,5541.2
0,0,0,0,1,2,0,1,20,20,10,5433.6
0,0,0,0,1,3,0,1,20,20,10,5494.6
0,0,0,0,1,4,0,1,20,20,10,5951.6
0,0,0,0,1,2,0,2,20,20,10,5226.6
0,0,0,0,1,3,0,2,20,20,10,5328.4
0,0,0,0,1,4,0,2,20,20,10,5790
0,0,0,0,1,2,0,3,20,20,10,5156.8
0,0,0,0,1,3,0,3,20,20,10,5166.8
0,0,0,0,1,4,0,3,20,20,10,5526.4
0,0,0,0,1,2,0,4,20,20,10,5182.4
0,0,0,0,1,3,0,4,20,20,10,5192
0,0,0,0,1,4,0,4,20,20,10,5563
0,0,0,0,1,2,0,1,32,20,10,5169.8
0,0,0,0,1,3,0,1,32,20,10,5273.2
0,0,0,0,1,4,0,1,32,20,10,5694.8
0,0,0,0,1,2,0,2,32,20,10,5369.2
0,0,0,0,1,3,0,2,32,20,10,5422.2
0,0,0,0,1,4,0,2,32,20,10,5895
0,0,0,0,1,2,0,3,32,20,10,5141.4
0,0,0,0,1,3,0,3,32,20,10,5121.4
0,0,0,0,1,4,0,3,32,20,10,5493
0,0,0,0,1,2,0,4,32,20,10,5015.4
0,0,0,0,1,3,0,4,32,20,10,4987.4
0,0,0,0,1,4,0,4,32,20,10,5383.4
0,0,0,0,1,2,0,1,64,20,10,5228.8
0,0,0,0,1,3,0,1,64,20,10,5298.2
0,0,0,0,1,4,0,1,64,20,10,5779.2
0,0,0,0,1,2,0,2,64,20,10,5260
0,0,0,0,1,3,0,2,64,20,10,5376.6
0,0,0,0,1,4,0,2,64,20,10,5819
0,0,0,0,1,2,0,3,64,20,10,4983.8
0,0,0,0,1,3,0,3,64,20,10,5025.8
0,0,0,0,1,4,0,3,64,20,10,5352.2
0,0,0,0,1,2,0,4,64,20,10,5118.2
0,0,0,0,1,3,0,4,64,20,10,5083
0,0,0,0,1,4,0,4,64,20,10,5435.2
0,0,0,0,1,2,0,1,128,20,10,5249.4
0,0,0,0,1,3,0,1,128,20,10,5305.2
0,0,0,0,1,4,0,1,128,20,10,5760.2
0,0,0,0,1,2,0,2,128,20,10,5277.4
0,0,0,0,1,3,0,2,128,20,10,5362.6
0,0,0,0,1,4,0,2,128,20,10,5798.6
0,0,0,0,1,2,0,3,128,20,10,5007.6
0,0,0,0,1,3,0,3,128,20,10,4976
0,0,0,0,1,4,0,3,128,20,10,5388
0,0,0,0,1,2,0,4,128,20,10,5087.8
0,0,0,0,1,3,0,4,128,20,10,5102.4
0,0,0,0,1,4,0,4,128,20,10,5428.2
0,0,0,0,1,2,0,1,0,32,10,4803.8
0,0,0,0,1,3,0,1,0,32,10,4890.8
0,0,0,0,1,4,0,1,0,32,10,5383.8
0,0,0,0,1,2,0,2,0,32,10,4821.8
0,0,0,0,1,3,0,2,0,32,10,4946
0,0,0,0,1,4,0,2,0,32,10,5409.6
0,0,0,0,1,2,0,3,0,32,10,4587.6
0,0,0,0,1,3,0,3,0,32,10,4607.8
0,0,0,0,1,4,0,3,0,32,10,5003.4
0,0,0,0,1,2,0,4,0,32,10,4621
0,0,0,0,1,3,0,4,0,32,10,4634
0,0,0,0,1,4,0,4,0,32,10,5021
0,0,0,0,1,2,0,1,8,32,10,5166.8
0,0,0,0,1,3,0,1,8,32,10,5265.4
0,0,0,0,1,4,0,1,8,32,10,5755.8
0,0,0,0,1,2,0,2,8,32,10,5282.6
0,0,0,0,1,3,0,2,8,32,10,5322
0,0,0,0,1,4,0,2,8,32,10,5783.2
0,0,0,0,1,2,0,3,8,32,10,5172
0,0,0,0,1,3,0,3,8,32,10,5175.6
0,0,0,0,1,4,0,3,8,32,10,5532.2
0,0,0,0,1,2,0,4,8,32,10,5093.2
0,0,0,0,1,3,0,4,8,32,10,5070
0,0,0,0,1,4,0,4,8,32,10,5439.2
0,0,0,0,1,2,0,1,10,32,10,5323.4
0,0,0,0,1,3,0,1,10,32,10,5428.6
0,0,0,0,1,4,0,1,10,32,10,5851
0,0,0,0,1,2,0,2,10,32,10,5230
0,0,0,0,1,3,0,2,10,32,10,5335.4
0,0,0,0,1,4,0,2,10,32,10,5762
0,0,0,0,1,2,0,3,10,32,10,5113
0,0,0,0,1,3,0,3,10,32,10,5108.6
0,0,0,0,1,4,0,3,10,32,10,5470.6
0,0,0,0,1,2,0,4,10,32,10,5240.2
0,0,0,0,1,3,0,4,10,32,10,5200.8
0,0,0,0,1,4,0,4,10,32,10,5585.6
0,0,0,0,1,2,0,1,16,32,10,5265.4
0,0,0,0,1,3,0,1,16,32,10,5350.2
0,0,0,0,1,4,0,1,16,32,10,5772.2
0,0,0,0,1,2,0,2,16,32,10,5212.2
0,0,0,0,1,3,0,2,16,32,10,5316.4
0,0,0,0,1,4,0,2,16,32,10,5758.2
0,0,0,0,1,2,0,3,16,32,10,5108.4
0,0,0,0,1,3,0,3,16,32,10,5143.8
0,0,0,0,1,4,0,3,16,32,10,5529
0,0,0,0,1,2,0,4,16,32,10,5095.2
0,0,0,0,1,3,0,4,16,32,10,5099.2
0,0,0,0,1,4,0,4,16,32,10,5448.4
0,0,0,0,1,2,0,1,20,32,10,5309.6
0,0,0,0,1,3,0,1,20,32,10,5421.6
0,0,0,0,1,4,0,1,20,32,10,5834.2
0,0,0,0,1,2,0,2,20,32,10,5263.6
0,0,0,0,1,3,0,2,20,32,10,5349.4
0,0,0,0,1,4,0,2,20,32,10,5784.6
0,0,0,0,1,2,0,3,20,32,10,5129.6
0,0,0,0,1,3,0,3,20,32,10,5128
0,0,0,0,1,4,0,3,20,32,10,5493.6
0,0,0,0,1,2,0,4,20,32,10,5136.6
0,0,0,0,1,3,0,4,20,32,10,5135.8
0,0,0,0,1,4,0,4,20,32,10,5511
0,0,0,0,1,2,0,1,32,32,10,5138.8
0,0,0,0,1,3,0,1,32,32,10,5230.4
0,0,0,0,1,4,0,1,32,32,10,5679.4
0,0,0,0,1,2,0,2,32,32,10,5203.8
0,0,0,0,1,3,0,2,32,32,10,5291
0,0,0,0,1,4,0,2,32,32,10,5728.4
0,0,0,0,1,2,0,3,32,32,10,5027.6
0,0,0,0,1,3,0,3,32,32,10,5009.6
0,0,0,0,1,4,0,3,32,32,10,5419
0,0,0,0,1,2,0,4,32,32,10,4949.4
0,0,0,0,1,3,0,4,32,32,10,4914.8
0,0,0,0,1,4,0,4,32,32,10,5310.4
0,0,0,0,1,2,0,1,64,32,10,5218.8
0,0,0,0,1,3,0,1,64,32,10,5295.8
0,0,0,0,1,4,0,1,64,32,10,5766.8
0,0,0,0,1,2,0,2,64,32,10,5133.6
0,0,0,0,1,3,0,2,64,32,10,5235
0,0,0,0,1,4,0,2,64,32,10,5687
0,0,0,0,1,2,0,3,64,32,10,5007
0,0,0,0,1,3,0,3,64,32,10,5032.6
0,0,0,0,1,4,0,3,64,32,10,5405.8
0,0,0,0,1,2,0,4,64,32,10,5143.2
0,0,0,0,1,3,0,4,64,32,10,5159
0,0,0,0,1,4,0,4,64,32,10,5496.8
0,0,0,0,1,2,0,1,128,32,10,5242.8
0,0,0,0,1,3,0,1,128,32,10,5323.6
0,0,0,0,1,4,0,1,128,32,10,5764.4
0,0,0,0,1,2,0,2,128,32,10,5151.2
0,0,0,0,1,3,0,2,128,32,10,5243.8
0,0,0,0,1,4,0,2,128,32,10,5641.2
0,0,0,0,1,2,0,3,128,32,10,5031.6
0,0,0,0,1,3,0,3,128,32,10,5041
0,0,0,0,1,4,0,3,128,32,10,5421.4
0,0,0,0,1,2,0,4,128,32,10,5105.6
0,0,0,0,1,3,0,4,128,32,10,5138.6
0,0,0,0,1,4,0,4,128,32,10,5471.8
0,0,0,0,1,2,0,1,0,64,10,4771.2
0,0,0,0,1,3,0,1,0,64,10,4891
0,0,0,0,1,4,0,1,0,64,10,5372.6
0,0,0,0,1,2,0,2,0,64,10,4830.6
0,0,0,0,1,3,0,2,0,64,10,4915
0,0,0,0,1,4,0,2,0,64,10,5400.4
0,0,0,0,1,2,0,3,0,64,10,4599.4
0,0,0,0,1,3,0,3,0,64,10,4617.6
0,0,0,0,1,4,0,3,0,64,10,4969.4
0,0,0,0,1,2,0,4,0,64,10,4623.4
0,0,0,0,1,3,0,4,0,64,10,4633.2
0,0,0,0,1,4,0,4,0,64,10,5018.4
0,0,0,0,1,2,0,1,8,64,10,5207.6
0,0,0,0,1,3,0,1,8,64,10,5278.6
0,0,0,0,1,4,0,1,8,64,10,5751.8
0,0,0,0,1,2,0,2,8,64,10,5278
0,0,0,0,1,3,0,2,8,64,10,5327.8
0,0,0,0,1,4,0,2,8,64,10,5812.6
0,0,0,0,1,2,0,3,8,64,10,5164
0,0,0,0,1,3,0,3,8,64,10,5188.6
0,0,0,0,1,4,0,3,8,64,10,5573.8
0,0,0,0,1,2,0,4,8,64,10,5080.6
0,0,0,0,1,3,0,4,8,64,10,5081
0,0,0,0,1,4,0,4,8,64,10,5474
0,0,0,0,1,2,0,1,10,64,10,5338.8
0,0,0,0,1,3,0,1,10,64,10,5443
0,0,0,0,1,4,0,1,10,64,10,5877.4
0,0,0,0,1,2,0,2,10,64,10,5255
0,0,0,0,1,3,0,2,10,64,10,5326.2
0,0,0,0,1,4,0,2,10,64,10,5781.2
0,0,0,0,1,2,0,3,10,64,10,5177.4
0,0,0,0,1,3,0,3,10,64,10,5186.2
0,0,0,0,1,4,0,3,10,64,10,5538.4
0,0,0,0,1,2,0,4,10,64,10,5219.2
0,0,0,0,1,3,0,4,10,64,10,5219.8
0,0,0,0,1,4,0,4,10,64,10,5579.8
0,0,0,0,1,2,0,1,16,64,10,5264
0,0,0,0,1,3,0,1,16,64,10,5357.4
0,0,0,0,1,4,0,1,16,64,10,5788.2
0,0,0,0,1,2,0,2,16,64,10,5233.8
0,0,0,0,1,3,0,2,16,64,10,5301.6
0,0,0,0,1,4,0,2,16,64,10,5768.4
0,0,0,0,1,2,0,3,16,64,10,5115.6
0,0,0,0,1,3,0,3,16,64,10,5114.8
0,0,0,0,1,4,0,3,16,64,10,5508.4
0,0,0,0,1,2,0,4,16,64,10,5090.8
0,0,0,0,1,3,0,4,16,64,10,5064.2
0,0,0,0,1,4,0,4,16,64,10,5478.8
0,0,0,0,1,2,0,1,20,64,10,5411
0,0,0,0,1,3,0,1,20,64,10,5457.2
0,0,0,0,1,4,0,1,20,64,10,5944
0,0,0,0,1,2,0,2,20,64,10,5236.2
0,0,0,0,1,3,0,2,20,64,10,5338.6
0,0,0,0,1,4,0,2,20,64,10,5814.6
0,0,0,0,1,2,0,3,20,64,10,5016.4
0,0,0,0,1,3,0,3,20,64,10,5011.4
0,0,0,0,1,4,0,3,20,64,10,5395.2
0,0,0,0,1,2,0,4,20,64,10,5063
0,0,0,0,1,3,0,4,20,64,10,5074.6
0,0,0,0,1,4,0,4,20,64,10,5423
0,0,0,0,1,2,0,1,32,64,10,5353.2
0,0,0,0,1,3,0,1,32,64,10,5416.4
0,0,0,0,1,4,0,1,32,64,10,5893
0,0,0,0,1,2,0,2,32,64,10,5275
0,0,0,0,1,3,0,2,32,64,10,5411.2
0,0,0,0,1,4,0,2,32,64,10,5827
0,0,0,0,1,2,0,3,32,64,10,5150.6
0,0,0,0,1,3,0,3,32,64,10,5171.4
0,0,0,0,1,4,0,3,32,64,10,5540.8
0,0,0,0,1,2,0,4,32,64,10,5094
0,0,0,0,1,3,0,4,32,64,10,5138.2
0,0,0,0,1,4,0,4,32,64,10,5499.4
0,0,0,0,1,2,0,1,64,64,10,5125.8
0,0,0,0,1,3,0,1,64,64,10,5231.6
0,0,0,0,1,4,0,1,64,64,10,5684.8
0,0,0,0,1,2,0,2,64,64,10,5194.8
0,0,0,0,1,3,0,2,64,64,10,5325.4
0,0,0,0,1,4,0,2,64,64,10,5729.4
0,0,0,0,1,2,0,3,64,64,10,5029.4
0,0,0,0,1,3,0,3,64,64,10,5009.8
0,0,0,0,1,4,0,3,64,64,10,5407.8
0,0,0,0,1,2,0,4,64,64,10,4934
0,0,0,0,1,3,0,4,64,64,10,4928.4
0,0,0,0,1,4,0,4,64,64,10,5299
0,0,0,0,1,2,0,1,128,64,10,5251.8
0,0,0,0,1,3,0,1,128,64,10,5311.8
0,0,0,0,1,4,0,1,128,64,10,5773.8
0,0,0,0,1,2,0,2,128,64,10,5134.4
0,0,0,0,1,3,0,2,128,64,10,5210
0,0,0,0,1,4,0,2,128,64,10,5691.2
0,0,0,0,1,2,0,3,128,64,10,5034
0,0,0,0,1,3,0,3,128,64,10,5017.6
0,0,0,0,1,4,0,3,128,64,10,5424.2
0,0,0,0,1,2,0,4,128,64,10,5117.2
0,0,0,0,1,3,0,4,128,64,10,5142.4
0,0,0,0,1,4,0,4,128,64,10,5476
0,0,0,0,1,2,0,1,0,128,10,4777
0,0,0,0,1,3,0,1,0,128,10,4903.2
0,0,0,0,1,4,0,1,0,128,10,5358.4
0,0,0,0,1,2,0,2,0,128,10,4860.4
0,0,0,0,1,3,0,2,0,128,10,4924.4
0,0,0,0,1,4,0,2,0,128,10,5405.2
0,0,0,0,1,2,0,3,0,128,10,4586.6
0,0,0,0,1,3,0,3,0,128,10,4624
0,0,0,0,1,4,0,3,0,128,10,4973
0,0,0,0,1,2,0,4,0,128,10,4595
0,0,0,0,1,3,0,4,0,128,10,4652.8
0,0,0,0,1,4,0,4,0,128,10,5015.8
0,0,0,0,1,2,0,1,8,128,10,5210.8
0,0,0,0,1,3,0,1,8,128,10,5282.2
0,0,0,0,1,4,0,1,8,128,10,5764
0,0,0,0,1,2,0,2,8,128,10,5291.4
0,0,0,0,1,3,0,2,8,128,10,5339.6
0,0,0,0,1,4,0,2,8,128,10,5793
0,0,0,0,1,2,0,3,8,128,10,5157.2
0,0,0,0,1,3,0,3,8,128,10,5211.2
0,0,0,0,1,4,0,3,8,128,10,5515.6
0,0,0,0,1,2,0,4,8,128,10,5109.8
0,0,0,0,1,3,0,4,8,128,10,5111.8
0,0,0,0,1,4,0,4,8,128,10,5450.2
0,0,0,0,1,2,0,1,10,128,10,5243.2
0,0,0,0,1,3,0,1,10,128,10,5363.2
0,0,0,0,1,4,0,1,10,128,10,5823.6
0,0,0,0,1,2,0,2,10,128,10,5205
0,0,0,0,1,3,0,2,10,128,10,5298.4
0,0,0,0,1,4,0,2,10,128,10,5762.2
0,0,0,0,1,2,0,3,10,128,10,5215.6
0,0,0,0,1,3,0,3,10,128,10,5213.6
0,0,0,0,1,4,0,3,10,128,10,5623.8
0,0,0,0,1,2,0,4,10,128,10,5132
0,0,0,0,1,3,0,4,10,128,10,5123
0,0,0,0,1,4,0,4,10,128,10,5462.4
